Date	Return
20060503	-0.388352966
20060504	0.31522292
20060505	1.024265876
20060508	-0.083005717
20060509	0.03622915
20060510	-0.172961421
20060511	-1.288072678
20060512	-1.130477625
20060515	0.252152322
20060516	-0.187119726
20060517	-1.698448571
20060518	-0.672163913
20060519	0.412838093
20060522	-0.392234895
20060523	-0.43594852
20060524	0.158241092
20060525	1.13058938
20060526	0.57030205
20060530	-1.597652908
20060531	0.807922306
20060601	1.222333084
20060602	0.195032561
20060605	-1.796007563
20060606	-0.113872712
20060607	-0.611113013
20060608	0.141602518
20060609	-0.448565226
20060612	-1.193713115
20060613	-1.11738454
20060614	0.517580514
20060615	2.101275929
20060616	-0.368465544
20060619	-0.915858019
20060620	-0.00080637
20060621	0.96938552
20060622	-0.528466279
20060623	-0.088349871
20060626	0.485760817
20060627	-0.912544087
20060628	0.547241024
20060629	2.133577302
20060630	-0.2099825
20060703	0.783413603
20060705	-0.72753251
20060706	0.249117021
20060707	-0.677285268
20060710	0.146871893
20060711	0.400824233
20060712	-1.0928466
20060713	-1.305159117
20060714	-0.490624269
20060717	-0.138422892
20060718	0.191798064
20060719	1.838500598
20060720	-0.851360695
20060721	-0.710208575
20060724	1.648845927
20060725	0.63009391
20060726	-0.037835793
20060727	-0.410807972
20060728	1.207843936
20060731	-0.147933074
20060801	-0.450624492
20060802	0.509354285
20060803	0.223640267
20060804	-0.07110403
20060807	-0.2810035
20060808	-0.336834159
20060809	-0.435874783
20060810	0.461825422
20060811	-0.399441157
20060814	0.115978632
20060815	1.360352094
20060816	0.763270799
20060817	0.158123531
20060818	0.370801031
20060821	-0.367718179
20060822	0.100140976
20060823	-0.449879415
20060824	0.237152735
20060825	-0.074870235
20060828	0.515236789
20060829	0.191860569
20060830	0.083536111
20060831	-0.118810833
20060901	0.549941535
20060905	0.170714833
20060906	-0.994073638
20060907	-0.481059256
20060908	0.377949805
20060911	0.047720574
20060912	1.030423963
20060913	0.385395012
20060914	-0.135896921
20060915	0.256455143
20060918	0.1151149
20060919	-0.268301902
20060920	0.570604162
20060921	-0.541010169
20060922	-0.246884633
20060925	0.877653628
20060926	0.749612932
20060927	0.017957754
20060928	0.171184918
20060929	-0.226565021
20061002	-0.339686211
20061003	0.209347161
20061004	1.198832676
20061005	0.223420797
20061006	-0.268609498
20061009	0.079251925
20061010	0.204136043
20061011	-0.256716758
20061012	0.949586534
20061013	0.20451179
20061016	0.251583499
20061017	-0.366615732
20061018	0.12821219
20061019	0.084895861
20061020	0.119902338
20061023	0.613342443
20061024	0.026139994
20061025	0.350775834
20061026	0.495075525
20061027	-0.848755466
20061030	0.042827019
20061031	0.000725724
20061101	-0.737870961
20061102	-0.034367402
20061103	-0.222577005
20061106	1.128258958
20061107	0.221528929
20061108	0.208050469
20061109	-0.534723873
20061110	0.186283908
20061113	0.254581886
20061114	0.633633548
20061115	0.240161561
20061116	0.228156289
20061117	0.102821899
20061120	-0.049969662
20061121	0.164805214
20061122	0.233543486
20061124	-0.36622248
20061127	-1.364779656
20061128	0.343846504
20061129	0.915949265
20061130	0.082139635
20061201	-0.280266436
20061204	0.884592504
20061205	0.399450933
20061206	-0.131557561
20061207	-0.39784606
20061208	0.181035358
20061211	0.226718909
20061212	-0.104793609
20061213	0.116823684
20061214	0.865190165
20061215	0.112179162
20061218	-0.323557872
20061219	0.2155877
20061220	-0.141800184
20061221	-0.368073101
20061222	-0.533040505
20061226	0.434282032
20061227	0.699082228
20061228	-0.147988679
20061229	-0.452335077
20070103	-0.119933698
20070104	0.122753936
20070105	-0.610316422
20070108	0.221785356
20070109	-0.051682332
20070110	0.193847869
20070111	0.63198821
20070112	0.484140302
20070116	0.081743017
20070117	-0.089431696
20070118	-0.297516137
20070119	0.289127813
20070122	-0.529185205
20070123	0.353567964
20070124	0.84655262
0	-1.133380149
20070126	-0.120868016
20070129	-0.109750961
20070130	0.575553276
20070131	0.657121504
20070201	0.533948526
20070202	0.169296562
20070205	-0.096705794
20070206	0.069775719
20070207	0.139405548
20070208	-0.117998999
20070209	-0.71023764
20070212	-0.326666795
20070213	0.756876456
20070214	0.761498527
20070215	0.103704883
20070216	-0.087214798
20070220	0.284026782
20070221	-0.140540453
20070222	-0.085792436
20070223	-0.356999523
20070226	-0.125493025
20070227	-3.534269213
20070228	0.554555105
20070301	-0.259787547
20070302	-1.146826219
20070305	-0.945217428
20070306	1.537475267
20070307	-0.246826895
20070308	0.710131623
20070309	0.067742709
20070312	0.267669161
20070313	-2.057855743
20070314	0.666881305
20070315	0.36769906
20070316	-0.383559945
20070319	1.083549205
20070320	0.631356523
20070321	1.693657445
20070322	-0.034848306
20070323	0.109382903
20070326	0.096742433
20070327	-0.620355012
20070328	-0.799768129
20070329	0.373271414
20070330	-0.117465433
20070402	0.259365228
20070403	0.923732776
20070404	0.111221572
20070405	0.304530381
20070409	0.058856727
20070410	0.261320577
20070411	-0.659451141
20070412	0.618707957
20070413	0.34819817
20070416	1.0598556
20070417	0.214299646
20070418	0.069293952
20070419	-0.120276038
20070420	0.921808983
20070423	-0.230669719
20070424	-0.035119237
20070425	1.00880274
20070426	-0.078269512
20070427	-0.012046903
20070430	-0.786178136
20070501	0.264765184
20070502	0.645159201
20070503	0.431577125
20070504	0.214760007
20070507	0.256044716
20070508	-0.11666447
20070509	0.321822613
20070510	-1.405459129
20070511	0.959531203
20070514	-0.179461663
20070515	-0.130477927
20070516	0.85894941
20070517	-0.09184345
20070518	0.658872421
20070521	0.154207095
20070522	-0.064278736
20070523	-0.120798334
20070524	-0.974992789
20070525	0.5437888
20070529	0.156896902
20070530	0.795191079
20070531	0.025483118
20070601	0.373008232
20070604	0.184684268
20070605	-0.536134933
20070606	-0.890329435
20070607	-1.772593867
20070608	1.130618803
20070611	0.096128674
20070612	-1.073918093
20070613	1.507006687
20070614	0.480479033
20070615	0.6505514
20070618	-0.121411522
20070619	0.172934214
20070620	-1.369443763
20070621	0.616140834
20070622	-1.297976732
20070625	-0.32130148
20070626	-0.32434666
20070627	0.896902883
20070628	-0.041831976
20070629	-0.156859649
0	1.063931327
20070703	0.3573896
20070705	0.034751022
20070706	0.329860501
20070709	0.092087954
20070710	-1.428703743
20070711	0.570509458
0	1.887574549
20070713	0.309657689
20070716	-0.192132927
20070717	-0.009680886
20070718	-0.206749138
20070719	0.445915073
20070720	-1.229616617
20070723	0.485748776
20070724	-2.000322215
20070725	0.465481028
20070726	-2.361519389
20070727	-1.612077296
20070730	1.020173465
20070731	-1.272728314
20070801	0.721654028
20070802	0.434988994
20070803	-2.694586247
20070806	2.386409111
20070807	0.614053105
20070808	1.397373286
20070809	-3.009804971
20070810	0.037843213
20070813	-0.049543104
20070814	-1.832339264
20070815	-1.400539616
20070816	0.324347243
20070817	2.426962088
20070820	-0.026975712
20070821	0.108550243
20070822	1.164485419
20070823	-0.107292848
20070824	1.146902135
0	-0.853998184
20070828	-2.375290604
20070829	2.168503408
20070830	-0.418977816
20070831	1.115431997
20070904	1.041377295
20070905	-1.156777066
20070906	0.424286603
20070907	-1.705303765
0	-0.127355666
20070911	1.35402094
20070912	0.00475697
20070913	0.838438888
20070914	0.020214271
20070917	-0.513358553
20070918	2.87895789
20070919	0.606795988
20070920	-0.674591931
20070921	0.459846434
20070924	-0.52702949
20070925	-0.034267564
20070926	0.539666008
20070927	0.389950769
20070928	-0.302799655
20071001	1.320213463
20071002	-0.026505736
0	-0.456222318
20071004	0.210872669
0	0.951488102
20071008	-0.322169163
20071009	0.806360276
20071010	-0.17137636
20071011	-0.517185003
20071012	0.474294984
20071015	-0.84166759
20071016	-0.659491125
20071017	0.175987213
20071018	-0.075292411
20071019	-2.59493432
20071022	0.379120895
20071023	0.876433275
20071024	-0.244443322
20071025	-0.09768075
20071026	1.369345391
20071029	0.370580284
20071030	-0.648439772
20071031	1.192067096
20071101	-2.677884669
20071102	0.080183166
20071105	-0.496710652
20071106	1.19772213
20071107	-2.980971021
20071108	-0.057619503
20071109	-1.439001498
20071112	-1.00385235
20071113	2.867778874
20071114	-0.709441489
20071115	-1.330053526
20071116	0.521670387
20071119	-1.76145024
20071120	0.447621154
20071121	-1.605512577
20071123	1.67494738
20071126	-2.351297962
20071127	1.481978841
0	2.815959643
20071129	0.047639465
20071130	0.774015508
20071203	-0.590475584
20071204	-0.656173463
20071205	1.507593517
20071206	1.492500176
20071207	-0.177954894
20071210	0.748194259
0	-2.559591366
20071212	0.603191854
20071213	0.122352956
20071214	-1.384156643
20071217	-1.513490461
0	0.626018977
20071219	-0.136177024
20071220	0.488823954
20071221	1.653244564
0	0.80445667
20071226	0.080825358
20071227	-1.438525376
0	0.15026604
20071231	-0.687516494
